NAME,RA,DEC,PER 
Kepler-696 b,19.5664416663,41.1375833334
Kepler-789 b,19.731677778,38.9466388893
Kepler-1038 b,19.9314777777,44.1323888885
Kepler-116 c,19.6494694445,43.5368305556
Kepler-857 b,19.6421583335,43.4004722222
Kepler-855 b,19.6729999998,43.5375833334
Kepler-304 c,19.6294500001,40.5575888888
Kepler-602 b,19.7354666666,42.1419444444
Kepler-708 b,19.5877638888,42.2125
Kepler-112 c,19.7987305556,43.2097499996
Kepler-1134 b,19.7045333332,42.4782777776
Kepler-173 b,19.6431111113,41.8841111111
Kepler-1154 b,19.8318083329,39.8772499996
Kepler-582 b,19.8335777778,41.0570277776
Kepler-329 c,19.9512,45.2274305556
Kepler-819 b,19.691386111,39.1772222222
Kepler-289 c,19.8310194439,42.8828388892
Kepler-1640 b,19.6371916668,40.8505
Kepler-603 c,19.6187333333,42.2909722222
Kepler-106 e,20.0575833331,44.3375
Kepler-712 b,19.66065,42.93525
Kepler-1405 b,19.7123222224,39.256138889
Kepler-1289 b,19.7592527782,41.0405833334
Kepler-1546 b,19.8389305554,41.5412222221
Kepler-54 c,19.6515958333,43.0562777779
Kepler-34 b,19.7623880556,44.6415555557
Kepler-1626 b,19.7666972222,40.7212222221
Kepler-252 c,19.7052888891,44.5459611109
Kepler-718 b,19.9707916668,43.5035555556
Kepler-251 e,19.7710805557,44.1058611112
Kepler-1098 b,19.7001805555,43.2328055551
HD 9446 b,1.55557222207,29.2652805551
HD 9446 c,1.55557222207,29.2652805551
XO-2S c,7.80207694451,50.2175
XO-2S b,7.80207694451,50.2175
XO-2 b,7.80179666665,50.225805556
HAT-P-13 b,8.65883694437,47.3520277778
HAT-P-13 c,8.65883694437,47.3520361111
HD 116029 b,13.3443194442,24.6488250001
Kepler-549 b,18.8681861111,47.2611388885
Kepler-653 b,18.814194444,46.7178055555
Kepler-922 b,18.982097222,49.5331944444
Kepler-511 b,18.8630472226,47.5748611111
Kepler-1361 b,18.9043555556,46.9042500001
Kepler-615 b,18.8300388887,46.3214166668
Kepler-165 b,18.7127305561,47.8097388893
KIC 11442793 h,18.9622327773,49.3051388889
Kepler-1040 b,18.8742527776,48.1313888889
Kepler-1614 b,18.9914222225,49.7759166665
Kepler-1179 b,18.9398416668,47.8106388887
Kepler-422 b,18.8419769446,46.3233333333
Kepler-486 b,18.9919972224,49.267
Kepler-94 b,18.7463055558,47.4969444444
Kepler-298 b,18.8693194445,48.8253611109
Kepler-1388 b,18.8890694443,47.1745277776
Kepler-992 b,18.9620194446,47.6417777777
Kepler-661 b,18.9140583335,47.8632777776
Kepler-1541 b,18.9191333334,48.029555556
Kepler-1019 b,18.9145027775,47.2044444444
Kepler-853 b,18.9291222223,49.1103333335
Kepler-921 b,18.9744138887,49.1908055554
Kepler-299 b,18.8804611111,48.5804999998
Kepler-847 b,18.9003194444,49.4510277778
Kepler-1355 b,18.9160944441,49.0679722222
Kepler-298 d,18.8693194445,48.8253611109
Kepler-299 d,18.8804611111,48.5804999998
Kepler-364 b,18.7713305558,47.3986888885
Kepler-569 b,18.9004861111,48.552611111
Kepler-920 c,18.9531305557,49.1586666669
Kepler-1043 b,18.777533333,47.5685833334
Kepler-380 b,18.8263111115,48.7591388893
Kepler-1459 b,18.8282027774,46.0140277778
KIC 11442793 g,18.9622327773,49.3051388889
Kepler-165 c,18.7127305561,47.8097388893
KIC 11442793 f,18.9622327773,49.3051388889
KIC 11442793 b,18.9622327773,49.3051388889
Kepler-530 b,18.8893527778,48.5490555551
Kepler-658 b,18.8655861113,47.5785833338
Kepler-960 b,18.7638111115,46.746472222
Kepler-841 b,18.9500861111,48.8096111107
Kepler-1639 b,18.8712416665,48.8020833333
Kepler-311 b,18.804088889,47.085488889
Kepler-613 b,18.8524555556,46.245
Kepler-1388 e,18.8890694443,47.1745277776
Kepler-742 b,18.9244,46.7895833333
Kepler-1050 c,18.8616666667,48.6263888889
Kepler-1298 b,18.9615166664,49.1062222221
Kepler-868 b,18.8242333333,46.6752499999
WASP-58 b,18.3134030554,45.1719722223
Kepler-299 c,18.8804611111,48.5804999998
Kepler-1050 b,18.8616666667,48.6263888889
Kepler-311 c,18.804088889,47.085488889
Kepler-1509 b,18.9198555554,46.9309999996
Kepler-298 c,18.8693194445,48.8253611109
Kepler-1388 d,18.8890694443,47.1745277776
Kepler-1253 b,18.9256750001,47.6372222222
KIC 11442793 e,18.9622327773,49.3051388889
Kepler-588 b,18.9504805556,47.6889444447
Kepler-1454 b,18.9482222218,48.8317777782
Kepler-153 b,18.8307000001,48.2571194442
Kepler-153 c,18.8307000001,48.2571194442
Kepler-102 d,18.7654999998,47.2077777778
KIC 11442793 d,18.9622327773,49.3051388889
Kepler-1339 b,18.9163861116,48.3733888891
KIC 11442793 c,18.9622327773,49.3051388889
Kepler-989 b,18.7721944443,47.2336388889
Kepler-565 b,18.9078638887,47.196694444
Kepler-380 c,18.8263111115,48.7591388893
Kepler-102 f,18.7654999998,47.2077777778
Kepler-765 b,18.8789750004,47.1556666666
Kepler-1140 b,18.7796000004,46.9464444447
Kepler-134 b,18.9826000002,49.5984000005
Kepler-589 b,18.7094250001,47.7519444444
Kepler-364 c,18.7713305558,47.3986888885
Kepler-299 e,18.8804611111,48.5804999998
Kepler-102 e,18.7654999998,47.2077777778
Kepler-549 c,18.8681861111,47.2611388885
Kepler-1244 b,18.8200805555,46.5161944442
Kepler-1572 b,18.7931527774,46.7226388889
Kepler-301 d,18.9321999995,49.2329888884
Kepler-101 b,18.8837,48.3552277777
Kepler-301 b,18.9321999995,49.2329888884
Kepler-297 c,18.8806111113,48.7776388889
Kepler-488 b,18.8644111114,48.3450833331
Kepler-101 c,18.8837,48.3552305555
Kepler-653 c,18.814194444,46.7178055555
Kepler-1102 b,18.7548388889,48.0665000004
Kepler-617 b,18.9160472223,47.5163055558
Kepler-1637 b,18.8157888889,48.1543055556
Kepler-1388 c,18.8890694443,47.1745277776
Kepler-814 b,18.9940333335,48.4316388893
Kepler-1408 b,18.8466638894,45.4257777776
Kepler-1443 b,18.8957166672,47.0668611111
Kepler-1385 b,18.8420916669,46.4811111111
Kepler-920 b,18.9531305557,49.1586666669
Kepler-301 c,18.9321999995,49.2329888884
Kepler-134 c,18.9826000002,49.5984000005
Kepler-441 b,18.9711249998,49.0125555558
Kepler-1329 b,18.7765166664,48.2710555556
Kepler-297 b,18.8806111113,48.7776388889
Kepler-102 b,18.7654999998,47.2077777778
