NAME,RA,DEC 
3XMM J164709.4-691318,251.789521337,-69.2217589455
3XMM J164710.5-732702,251.794030811,-73.4508252854
3XMM J164714.6-685540,251.811177123,-68.928048751
3XMM J164715.3-690436,251.813870371,-69.076863684
3XMM J164717.0-691043,251.821077744,-69.1787281764
3XMM J164717.2-690103,251.821925945,-69.0176426022
3XMM J164717.6-733711,251.823701211,-73.6199201155
3XMM J164726.0-771012,251.858505277,-77.1701144153
3XMM J164727.4-685707,251.864450951,-68.9520385122
3XMM J164730.6-770941,251.877669877,-77.1616361891
3XMM J164731.4-685545,251.881222778,-68.929404175
3XMM J164731.5-733408,251.881503364,-73.569001432
3XMM J164733.0-685607,251.8877888,-68.9354349871
3XMM J164733.2-685859,251.888702034,-68.9830874282
3XMM J164735.3-690139,251.897112612,-69.0276798412
3XMM J164739.5-685504,251.914938076,-68.9179571999
3XMM J164739.6-771134,251.915163882,-77.1929048259
3XMM J164740.1-685932,251.917384406,-68.9923958356
3XMM J164742.2-690529,251.92597296,-69.0916026718
3XMM J164742.6-733016,251.927502871,-73.5047179264
3XMM J164744.5-771232,251.935608867,-77.2089046032
3XMM J164744.6-690719,251.935867792,-69.1219784645
3XMM J164749.1-685622,251.954675772,-68.9394675859
3XMM J164749.4-685757,251.955940764,-68.9660890043
3XMM J164750.4-685733,251.960364861,-68.959300633
3XMM J164752.0-685909,251.966851741,-68.9859428946
3XMM J164752.0-690436,251.966985956,-69.076819343
3XMM J164753.7-685907,251.973933537,-68.9854222275
3XMM J164756.8-691239,251.98684904,-69.2108347979
3XMM J164758.5-685358,251.994140301,-68.8996010765
3XMM J164759.2-685835,251.996984106,-68.976500895
3XMM J164801.7-685244,252.00708476,-68.8790293071
3XMM J164802.3-690234,252.009672293,-69.042935344
3XMM J164805.7-690336,252.02404873,-69.0601137649
3XMM J164805.9-690106,252.024790888,-69.018365605
3XMM J164807.0-691442,252.029337578,-69.2451309116
3XMM J164808.6-690955,252.036028285,-69.1654866283
3XMM J164810.0-690247,252.041667163,-69.0465255588
3XMM J164810.5-690731,252.0439171,-69.1255414098
3XMM J164811.9-690908,252.049751971,-69.1523936216
3XMM J164812.4-690254,252.051847244,-69.0485347857
3XMM J164815.0-690635,252.062733895,-69.1097701227
3XMM J164815.4-691140,252.064220335,-69.1946189005
3XMM J164815.6-690351,252.065098564,-69.0643219603
3XMM J164815.6-690822,252.065186856,-69.139676223
3XMM J164819.1-691438,252.079914413,-69.2440562028
3XMM J164819.8-734132,252.082652508,-73.6922563682
3XMM J164823.4-690037,252.097759607,-69.0105187956
3XMM J164824.0-691109,252.100191681,-69.1860933746
3XMM J164824.3-690712,252.10131372,-69.1200955057
3XMM J164833.7-685752,252.140724517,-68.9646771485
3XMM J164839.0-691215,252.1628667,-69.2043200059
3XMM J164839.2-690506,252.163372638,-69.085267279
3XMM J164839.9-690140,252.166485475,-69.0278537163
3XMM J164841.1-685013,252.17165992,-68.8370625122
3XMM J164842.0-685849,252.175034667,-68.9805348225
3XMM J164844.1-685438,252.184143779,-68.9107049905
3XMM J164848.1-691338,252.200657212,-69.2274851286
3XMM J164848.8-690145,252.203410288,-69.0292242169
3XMM J164854.7-690006,252.22824734,-69.0016773537
3XMM J164855.6-690130,252.231761035,-69.0252099073
3XMM J164858.9-690828,252.245562856,-69.1411124071
3XMM J164859.7-685748,252.248975664,-68.9635961752
3XMM J164906.5-690659,252.277327631,-69.1164401088
3XMM J164907.5-690250,252.28153868,-69.0474922355
3XMM J164908.1-691402,252.283818989,-69.2339652229
3XMM J164908.7-685458,252.286598867,-68.9162783367
3XMM J164909.3-684822,252.288845784,-68.8063718399
3XMM J164909.9-690313,252.291377073,-69.0538525171
3XMM J164911.9-690147,252.299896146,-69.0298748328
3XMM J164912.7-691014,252.303294065,-69.1706796734
3XMM J164912.9-690509,252.303995099,-69.08597423
3XMM J164913.2-690727,252.305141987,-69.1243262583
3XMM J164913.6-690714,252.30676169,-69.1205810871
3XMM J164915.3-690004,252.314131508,-69.0011705404
3XMM J164916.8-690519,252.320053569,-69.0886180633
3XMM J164917.4-690329,252.322789814,-69.0582804801
3XMM J164920.1-691028,252.334122061,-69.1745874843
3XMM J164921.6-690003,252.340138322,-69.0009501719
3XMM J164922.0-690054,252.341870462,-69.0151493081
3XMM J164923.3-690022,252.34735379,-69.0062244402
3XMM J164923.3-690828,252.347412075,-69.1412533874
3XMM J164923.9-685749,252.349974072,-68.9638618145
3XMM J164924.3-684800,252.351544885,-68.8001837449
3XMM J164927.9-684827,252.3665986,-68.8077398778
3XMM J164929.4-685715,252.372903165,-68.9542699415
3XMM J164932.5-690126,252.385562296,-69.0240309596
3XMM J164932.7-690539,252.386255731,-69.0941752949
3XMM J164935.2-690531,252.396919025,-69.0921862078
3XMM J164935.3-591619,252.397354554,-59.2721942511
3XMM J164935.8-591323,252.39935943,-59.2233242083
3XMM J164936.0-685943,252.400156235,-68.9954418864
3XMM J164936.0-685423,252.400281599,-68.9065029395
3XMM J164936.1-591651,252.400795388,-59.28104216
3XMM J164937.0-591752,252.404207175,-59.2978980454
3XMM J164942.4-685534,252.426683485,-68.9262748009
3XMM J164942.9-690624,252.429064818,-69.1069005159
3XMM J164943.2-591748,252.430064463,-59.2968630887
3XMM J164943.2-591658,252.430179309,-59.2830442147
3XMM J164947.2-685430,252.446762614,-68.9085238829
3XMM J164948.6-691359,252.452706187,-69.2332550262
3XMM J164950.2-690630,252.459226816,-69.1085173364
3XMM J164950.2-591046,252.459563435,-59.1794664683
3XMM J164950.5-591459,252.46053863,-59.2499766911
3XMM J164950.8-590933,252.461670448,-59.1593005733
3XMM J164952.3-685024,252.46833304,-68.8401233056
3XMM J164952.4-691246,252.468699605,-69.2128949582
3XMM J164956.7-592504,252.486389707,-59.4180442082
3XMM J164957.0-690514,252.487588837,-69.0873268349
3XMM J164958.6-591505,252.494392721,-59.2515439827
3XMM J164959.7-685633,252.499025746,-68.9425366503
3XMM J165000.3-590613,252.501612776,-59.1036877868
3XMM J165000.6-685445,252.502776146,-68.9127668647
3XMM J165002.6-685342,252.511233614,-68.8950645653
3XMM J165002.9-592353,252.512202847,-59.3981630031
3XMM J165004.1-684924,252.517363888,-68.8235660514
3XMM J165004.4-591721,252.518564882,-59.2892825362
3XMM J165005.2-591335,252.521797135,-59.2265799256
3XMM J165008.4-591338,252.535101648,-59.227403027
3XMM J165009.7-591552,252.540419582,-59.264609859
3XMM J165010.0-592010,252.541797317,-59.3362235789
3XMM J165010.0-690408,252.541810893,-69.0689808815
3XMM J165010.0-591947,252.541892097,-59.3298762255
3XMM J165010.2-590908,252.542848742,-59.1523582827
3XMM J165010.6-591216,252.544466124,-59.2045552804
3XMM J165011.5-591150,252.548122067,-59.1973463633
3XMM J165012.1-592251,252.550767927,-59.3810875206
3XMM J165012.4-592413,252.552000793,-59.4036578787
3XMM J165012.7-591152,252.552950005,-59.1978655485
3XMM J165013.1-590927,252.554962392,-59.1575748554
3XMM J165014.6-592101,252.560912224,-59.3503858972
3XMM J165015.0-592043,252.562584534,-59.3453925437
3XMM J165016.3-590816,252.568197699,-59.1379041504
3XMM J165017.8-591016,252.57428857,-59.1711678091
3XMM J165018.0-691046,252.575101256,-69.1796744243
3XMM J165018.8-591310,252.578665872,-59.2195003066
3XMM J165019.5-592245,252.581261885,-59.3793202516
3XMM J165020.5-690600,252.585741703,-69.1002719853
3XMM J165021.6-592138,252.590171577,-59.3608028036
3XMM J165022.0-590957,252.591821099,-59.1660632633
3XMM J165023.3-690854,252.597238942,-69.1484734901
3XMM J165024.8-591218,252.603388163,-59.2050340515
3XMM J165024.8-591307,252.603567609,-59.2186759544
3XMM J165025.0-591954,252.604449422,-59.3318434263
3XMM J165026.1-590459,252.608998779,-59.083098328
3XMM J165026.9-590248,252.612393169,-59.0468721221
3XMM J165027.1-592416,252.613088951,-59.4046517588
3XMM J165027.6-592047,252.615261294,-59.3465081932
3XMM J165027.7-685956,252.615642798,-68.9991557216
3XMM J165027.9-591101,252.616250282,-59.1838221139
3XMM J165027.9-591844,252.616479024,-59.3124120636
3XMM J165028.1-592017,252.617429866,-59.3382706196
3XMM J165028.4-690629,252.618618892,-69.1082751887
3XMM J165029.4-592135,252.622585921,-59.3597259509
3XMM J165029.4-591507,252.622737302,-59.2520847865
3XMM J165029.4-685917,252.622792886,-68.9882031544
3XMM J165029.6-592237,252.623568361,-59.3770357922
3XMM J165030.5-685511,252.627497093,-68.9197887641
3XMM J165030.7-592039,252.628275144,-59.3443216151
3XMM J165030.8-591942,252.628715341,-59.3286045534
3XMM J165032.3-685834,252.634873988,-68.9762568849
3XMM J165033.0-690929,252.63762252,-69.1581861095
3XMM J165033.0-591327,252.63778812,-59.2243269934
3XMM J165033.4-591242,252.639341495,-59.2116682262
3XMM J165033.8-591047,252.641206231,-59.1799677141
3XMM J165034.0-685601,252.641888719,-68.9338700684
3XMM J165034.1-690655,252.642143202,-69.1153365289
3XMM J165035.5-591652,252.648212929,-59.2813134743
3XMM J165037.4-590817,252.655900654,-59.1383275054
3XMM J165038.7-590709,252.661457322,-59.119282123
3XMM J165040.2-590921,252.667639426,-59.155916963
3XMM J165040.4-690507,252.668419936,-69.0853582277
3XMM J165040.6-685735,252.669499246,-68.9599562789
3XMM J165041.7-591133,252.673845969,-59.1926772462
3XMM J165042.2-591400,252.676140023,-59.233338401
3XMM J165042.4-591712,252.676957931,-59.286761204
3XMM J165044.0-592024,252.683624979,-59.3401567126
3XMM J165045.7-590851,252.690659543,-59.1475780073
3XMM J165046.0-685827,252.691768733,-68.9742331044
3XMM J165046.0-591216,252.69201922,-59.2045193825
3XMM J165046.4-591348,252.693462915,-59.2302419365
3XMM J165047.2-592055,252.697005571,-59.3486644443
3XMM J165048.6-591051,252.702703849,-59.1810816686
3XMM J165049.1-591356,252.704989191,-59.2322500812
3XMM J165049.6-590741,252.706702375,-59.128296509
3XMM J165049.6-591342,252.706961936,-59.2284444664
3XMM J165050.5-591140,252.7108095,-59.1946571761
3XMM J165050.9-685916,252.712213471,-68.9879411036
3XMM J165051.5-591300,252.714698527,-59.2168725094
3XMM J165053.0-690704,252.72119027,-69.1180030699
3XMM J165053.5-590945,252.723288895,-59.1627180923
3XMM J165053.6-591535,252.723447365,-59.2598164789
3XMM J165054.7-690522,252.728072612,-69.0895250092
3XMM J165055.0-590905,252.729341963,-59.1513927305
3XMM J165056.8-690610,252.737000576,-69.1029882068
3XMM J165057.8-591832,252.740876643,-59.3090872734
