NAME,DEC,RA,TRANSIT,TRANSITURL,TRANSITREF,SE,SEURL,SEREF,MSTAR,IMAGING,TIMING,ASTROMETRY,MICROLENSING,MASS,PER
HAT-P-46 b,-2.970944444338481,18.02961333380805,1,http://adsabs.harvard.edu/abs/2014AJ....147..128H,Hartman 2014,0,,Predicted,1.284,0,0,0,0,0.493,4.463129
Kepler-1419 b,37.97141666677263,19.48364166667064,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.01,0,0,0,0,0.024536,42.5215895
Kepler-366 c,49.08443888889419,19.79013888888889,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0131908,12.51616
Kepler-11 e,41.90911111089918,19.80767277770572,1,http://adsabs.harvard.edu/abs/2013ApJ...770..131L,Lissauer 2013,0,,,0.961,0,0,0,0,0.0264312,31.9996
epsilon Tau b,19.18052222251892,4.476925000084771,0,,,0,,,2.73,0,0,0,0,7.67663,594.90002
Kepler-533 b,48.82513888888889,19.57905000050863,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.78,0,0,0,0,0.0345375,28.51120525
Kepler-1520 b,51.50472222222222,19.39774722205268,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.76,0,0,0,0,0.111491,0.65355357
Kepler-226 c,47.88098888927036,19.49173888895247,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0171819,5.349555
Kepler-810 b,48.08263888888889,19.77432499991523,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.03,0,0,0,0,0.014205,4.59725385
HD 148427 b,-13.39964444478353,16.47449166668786,0,,,0,,,1.36,0,0,0,0,1.14357,331.5
Kepler-1639 b,48.80208333333333,18.87124166647593,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.12,0,0,0,0,0.0206139,9.878482
Kepler-51 c,49.93766666677263,19.7653183333079,1,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,0,,Predicted,1,0,1,0,0,0.0126,85.3128662
KELT-3 b,40.38802777767182,9.909552222357856,1,http://adsabs.harvard.edu/abs/2013ApJ...773...64P,Pepper 2013,0,http://adsabs.harvard.edu/abs/2013ApJ...773...64P,Pepper 2013,1.282,0,0,0,0,1.46164,2.70339
Kepler-226 b,47.88098888927036,19.49173888895247,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.011604,3.940997
HD 47186 b,-27.6216583331426,6.602436111238267,0,,,0,,,0.99,0,0,0,0,0.071203,4.0845
Kepler-841 b,48.80961111068725,18.95008611111177,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.85,0,0,0,0,0.09114,124.4198398
Kepler-335 c,45.42861944410536,19.73761944452922,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0281036,67.844469
Kepler-679 b,50.56777777777778,19.73475555552377,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.87,0,0,0,0,0.0271261,12.39358604
Kepler-340 b,40.3005694444312,19.72890000025431,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0200225,14.844387
CoRoT-28 b,5.573811110920376,18.57922499974569,1,http://adsabs.harvard.edu/abs/2015A%26A...579A..36C,Cabrera 2015,0,,Predicted,1.01,0,0,0,0,0.484,5.20851
Kepler-390 b,41.20859999974569,19.44191944440206,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00144064,6.738088
Kepler-1053 b,39.1274166668786,19.42790833367242,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.74,0,0,0,0,0.00266535,2.41435165
Kepler-363 b,41.30538888878292,18.87946944448683,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00493175,3.614568
Kepler-352 c,46.05196944448683,19.99309999995761,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00621274,16.332995
Kepler-21 b,38.71394722196791,19.15744722207387,1,http://adsabs.harvard.edu/abs/2012ApJ...746..123H,Howell 2012,0,,,1.34,0,0,0,0,0.0121473,2.785755
TYC 1422-614-1 b,19.55833333333333,10.28518722216288,0,http://adsabs.harvard.edu/abs/2015A%26A...573A..36N,Niedzielski 2015,0,,Predicted,1.15,0,0,0,0,2.5,198.4
Kepler-963 b,45.04111111111111,19.7835305555496,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.91,0,0,0,0,0.021628,9.97683705
HD 69830 c,-12.62976944393582,8.306605555746291,0,,,0,,,0.849,0,0,0,0,0.0367709,31.559999
Kepler-770 d,38.3749166668786,19.09936111132304,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.94,0,0,0,0,0.00940137,4.15244722
HD 45350 b,38.96309166696336,6.479372222688463,0,,,0,,,1.054,0,0,0,0,1.83614,963.6
Kepler-1088 b,42.45049999998676,18.77076388888889,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.08,0,0,0,0,0.00991268,23.12748644
Kepler-445 c,46.49833333333333,19.91573833359612,1,http://adsabs.harvard.edu/abs/2015ApJ...801...18M,Muirhead 2015,0,,Predicted,0.18,0,0,0,0,0.020474,4.871229
HD 10180 f,-60.51154166645474,1.631552777820163,0,,,0,,,1.06,0,0,0,0,0.0743252,122.72
Kepler-288 d,39.5947111108568,19.26109999974569,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0218083,56.633742
Kepler-1622 b,47.81547222243415,19.82192777792613,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.31,0,0,0,0,0.0109866,10.8118737
Kepler-373 b,50.5970500002967,19.2925305557251,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00850717,5.535309
WASP-41 c,-30.63987499978807,12.70791583326128,1,http://adsabs.harvard.edu/abs/2016A%26A...586A..93N,Neveu-VanMalle 2015,0,,Predicted,0.93,0,0,0,0,2.97516,350.3
HD 168443 b,-9.595177777608237,18.33444166666931,0,,,0,,,0.995,0,0,0,0,7.69745,58.11247
Kepler-1057 b,41.55811111132304,19.8301444445716,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.07,0,0,0,0,0.0340314,14.08827448
Kepler-827 b,42.70855555534363,19.66440277735392,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.93,0,0,0,0,0.105771,51.92927591
Kepler-747 b,41.02980555534363,19.22776666641235,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.82,0,0,0,0,0.0923502,35.61760587
Kepler-512 b,48.91675000000331,19.8845972222752,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.17,0,0,0,0,0.0220818,34.43587975
Kepler-231 b,50.53191111140781,19.59821944448683,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0127755,10.065275
Kepler-272 b,47.59383055580987,19.94183055559794,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0100631,2.971353
HD 2638 b,-5.763458333545261,0.4999805556403266,0,,,0,,,0.93,0,0,0,0,0.477325,3.4442
Kepler-1173 b,45.66355555534363,19.54207222196791,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.86,0,0,0,0,0.00189081,0.7698536
Kepler-774 b,38.21194444444445,19.40212777773539,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.57,0,0,0,0,0.0300338,11.0895723
HR 8799 b,21.13437222222487,23.12462499989403,0,,,0,,Predicted,1.516,1,0,0,0,7,164253
Kepler-1197 b,42.59072222232819,19.44461944474114,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.78,0,0,0,0,0.00648186,2.03231845
HD 4313 b,7.845005555682712,0.7612111112806532,0,,,0,,,1.53,0,0,0,0,2.17173,356
Kepler-1504 b,50.12822222179837,19.31413333363003,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.85,0,0,0,0,0.0158698,82.304003
Kepler-55 b,44.02644444465637,19.01122250027127,1,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,0,,Predicted,0.62,0,1,0,0,0.0188372,27.9481449
Kepler-1314 b,45.19733333375719,19.61586388905843,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.6,0,0,0,0,0.0867729,5.42474928
Kepler-37 c,44.51813888894187,18.93730722215441,1,http://adsabs.harvard.edu/abs/2013Natur.494..452B,Barclay 2013,0,,Predicted,0.803,0,0,0,0,0.0107897,21.301886
Kepler-288 b,39.5947111108568,19.26109999974569,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0123736,6.097326
WASP-49 b,-16.96527777777778,6.072631666925218,1,http://adsabs.harvard.edu/abs/2012A%26A...544A..72L,Lendl 2012,0,,,0.938,0,0,0,0,0.378231,2.7817387
Kepler-960 b,46.7464722220103,18.7638111114502,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.77,0,0,0,0,0.0173469,3.12686223
HD 163607 c,56.39166388882531,17.89460277769301,0,,,0,,,1.09,0,0,0,0,2.2924,1314
Kepler-1112 b,47.75150000002649,19.79792222234938,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.34,0,0,0,0,0.0271261,14.36267939
Kepler-1039 b,45.31552777820163,19.88843888865577,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.79,0,0,0,0,0.0107116,0.93488424
HD 89307 b,12.62120277775658,10.30595833354526,0,,,0,,,0.989,0,0,0,0,1.79148,2166
Kepler-529 b,47.88038888931275,19.05922499974569,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.07,0,0,0,0,0.0136995,1.98035766
Kepler-987 b,46.13086111068726,19.29407222217984,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.97,0,0,0,0,0.0318486,105.3033148
Kepler-874 b,43.01433333290948,19.66379166709052,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.09,0,0,0,0,0.0499388,40.0686727
Kepler-84 f,40.49608055538602,19.88346944444709,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0165098,44.552169
Kepler-168 c,39.82510000016955,19.64733888838026,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0220797,13.193242
Kepler-381 b,43.83108055538602,19.01218888918559,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0028129,5.629021
Kepler-1106 b,44.06255555576748,19.4096805551317,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.11,0,0,0,0,0.0122275,1.25275217
Kepler-969 c,47.93355555555886,19.22483333322737,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.92,0,0,0,0,0.00277643,1.6829346
Kepler-262 b,37.2526499999894,19.38191111140781,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00850717,13.060855
Kepler-154 d,49.89652777777778,19.31870277775658,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.89,0,0,0,0,0.0467496,20.54981883
Kepler-360 c,44.78155000050862,19.08565000004238,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0156092,7.186434
Kepler-1141 b,47.72588888910082,19.36957500007417,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.01,0,0,0,0,0.00142986,2.34451194
Kepler-1115 b,40.14441666709052,19.66611944410536,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.6,0,0,0,0,0.0125983,23.5540725
CoRoT-27 b,5.538473055627611,18.56638888888889,1,http://adsabs.harvard.edu/abs/2014arXiv1401.1122P,Parviainen 2014,0,,Predicted,1.05,0,0,0,0,10.3882,3.57532
Kepler-527 b,47.40627777788374,19.3971944448683,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.28,0,0,0,0,0.0241903,13.28535633
Kepler-1608 b,39.4176111111376,19.70423611111111,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.75,0,0,0,0,0.0127496,16.4735686
HATS-4 b,-22.54666666666667,6.274138333532545,1,http://adsabs.harvard.edu/abs/2014AJ....148...29J,Jordan 2014,0,,Predicted,1.001,0,0,0,0,1.323,2.156729
Kepler-154 e,49.89652777777778,19.31870277775658,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.89,0,0,0,0,0.0118373,3.93276465
Kepler-476 b,43.96305555555556,19.67758888880412,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.03,0,0,0,0,0.0283318,14.00640607
HD 48265 b,-48.54202777756585,6.667138888902135,0,,,0,,,0.93,0,0,0,0,1.20645,762
HD 24064 b,74.08001111136542,3.943425000508626,0,http://adsabs.harvard.edu/abs/2015A%26A...584A..79L,Lee 2015,0,,Predicted,1,0,0,0,0,9.45161,535.6
Kepler-179 c,47.76203888893127,19.91091944482591,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0147725,6.40013
Kepler-80 c,39.97877777735393,19.74083777798547,1,http://adsabs.harvard.edu/abs/2012arXiv1208.3312X,Xie 2012,0,,Predicted,0.72,0,1,0,0,0.022,9.522
Kepler-315 c,43.36351944393582,19.86821111109522,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.056492,265.469335
HD 30856 b,-24.36879444440206,4.83829166677263,0,,,0,,,1.36,0,0,0,0,1.85721,912
WASP-20 b,-23.93572222232819,0.3440361107720269,1,http://adsabs.harvard.edu/abs/2015A%26A...575A..61A,Anderson 2015,0,,Predicted,1.2,0,0,0,0,0.311,4.8996285
Kepler-379 c,38.9458305560218,19.71341111077203,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0173806,62.784697
Kepler-426 b,49.47338888910082,19.29564194467333,1,http://adsabs.harvard.edu/abs/2014A%26A...572A..93H,Hebrard 2014,0,,Predicted,0.91,0,0,0,0,1,3.21751883
Kepler-1287 b,47.06299999978807,19.27564444435967,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.96,0,0,0,0,0.0115145,11.47685909
HD 106270 b,-9.51327777756585,12.22703888893127,0,,,0,,,1.33,0,0,0,0,11.0869,2890
Kepler-377 c,38.73568888876174,19.69479999966092,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0152673,27.014976
Kepler-1319 b,49.36630555576748,19.39707222196791,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.56,0,0,0,0,0.00819664,2.88676265
Kepler-433 b,40.97722222222222,19.83957583321465,1,http://adsabs.harvard.edu/abs/2015A%26A...575A..71A,Almenara 2015,0,,Predicted,1.46,0,0,0,0,2.82,5.33408384
Kepler-1153 b,45.8661666668786,19.27648055606418,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.91,0,0,0,0,0.0127496,1.75583533
Kepler-323 b,38.1274694442749,19.4254805554284,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0100631,1.678327
Kepler-577 b,39.07375,19.64746111128065,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.78,0,0,0,0,0.0201979,25.69578251
Kepler-509 b,48.70619444423252,19.3109611108568,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.1,0,0,0,0,0.0195285,41.74600392
Kepler-175 b,43.87618055555556,19.30354999992583,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.020389,11.903515
Kepler-57 b,44.65702777756585,19.57608555581835,1,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,0,,Predicted,0.83,0,1,0,0,0.0163986,5.7293196
Kepler-658 b,47.57858333375719,18.86558611128066,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.63,0,0,0,0,0.0120821,1.28707676
Kepler-261 b,37.6091694439782,19.42431944423252,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0163243,10.381227
HD 97658 b,25.71026666641235,11.24256388876173,1,http://adsabs.harvard.edu/abs/2013arXiv1305.7260D,Dragomir 2013,0,,,0.748,0,0,0,0,0.024739,9.4909
Kepler-977 b,42.24819444444444,19.43441388891803,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.87,0,0,0,0,0.0211858,26.85328322
Kepler-529 c,47.88038888931275,19.05922499974569,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.07,0,0,0,0,0.0147338,12.8345022
Kepler-1351 b,42.19766666624281,19.57391388893127,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.7,0,0,0,0,0.000639382,0.91614077
Kepler-759 b,41.38150000042386,19.34209999985165,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.0172355,41.805985
Kepler-1522 b,52.07016666677264,19.32288055578868,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.96,0,0,0,0,0.0127496,1.84788917
Kepler-530 b,48.5490555551317,18.88935277779897,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.97,0,0,0,0,0.0271261,39.30941904
HD 190647 b,-35.53813055568271,20.12213611125946,0,,,0,,,1.1,0,0,0,0,1.90296,1038.1
bet Cnc b,9.185663888984257,8.275263889100817,0,http://adsabs.harvard.edu/abs/2014A%26A...566A..67L,Lee 2014,0,,Predicted,1.7,0,0,0,0,7.8,605.2
Kepler-882 b,43.3355833334393,19.64332500033908,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.9,0,0,0,0,0.00609283,3.98953967
Kepler-1370 b,41.77847222222222,18.97104444450802,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.19,0,0,0,0,0.0135358,20.2641684
Kepler-4 b,50.13574999994702,19.0410213889016,1,http://adsabs.harvard.edu/abs/2010ApJ...713L.126B,Borucki 2010,0,,,1.223,0,0,0,0,0.0772279,3.21346
Kepler-446 d,44.92111111111111,18.81668083333307,1,http://adsabs.harvard.edu/abs/2015ApJ...801...18M,Muirhead 2015,0,,Predicted,0.22,0,0,0,0,0.00890695,5.148921
Kepler-678 b,50.49455555597941,19.6970194445716,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.94,0,0,0,0,0.087953,7.27503724
Kepler-466 b,48.49555555555555,19.70991388850742,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,0.0243624,51.07926307
HD 30177 b,-58.02072777774599,4.698416666454739,0,,,0,,,0.951,0,0,0,0,9.68782,2770
Kepler-1489 b,44.46541666666667,18.75305555555556,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.93,0,0,0,0,0.0130579,82.294751
Kepler-302 c,43.62933888859219,19.62113055547078,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,1,127.282184
Kepler-1447 b,50.72708333333333,19.30956388897366,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.97,0,0,0,0,0.0252452,56.6747285
Kepler-309 c,46.96126111136542,19.83398888885975,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.019783,105.356383
Kepler-1607 b,42.65605555534363,19.73732499996821,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.14,0,0,0,0,0.00215846,13.6473676
Kepler-258 b,46.57933055559794,19.60456944465637,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0537981,13.19722
Kepler-1054 b,44.55638888888888,19.37341111130185,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.22,0,0,0,0,0.0213319,4.30655689
KIC 11442793 b,49.30513888888888,18.96223277727763,1,http://adsabs.harvard.edu/abs/2013arXiv1310.6248C,Cabrera 2013,0,,Predicted,1.2,0,0,0,0,0.00752338,7.008151
Kepler-493 b,38.88163888931275,19.687169444561,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.36,0,0,0,0,1,3.00387658
Kepler-59 c,46.64011111100515,19.13596694442961,1,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,0,,Predicted,1.04,0,1,0,0,0.0149563,17.9801235
Kepler-1251 b,49.25641666677263,19.4743444442749,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.92,0,0,0,0,0.0135358,45.0904643
HD 142245 b,15.43075833320618,15.8823083337148,0,,,0,,,1.69,0,0,0,0,1.89038,1299
Kepler-123 c,42.78196111149258,19.79991111119588,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0112762,26.695074
Kepler-209 b,42.6408111111323,19.41130000008477,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0170837,16.087845
HIP 14810 d,21.09748888863458,3.187286110983954,0,,,0,,,0.99,0,0,0,0,0.5806,950.69651
Kepler-900 b,46.99902777777778,19.74515277756585,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.78,0,0,0,0,0.0154788,6.9913086
Kepler-382 b,45.86993055555556,19.94241111119588,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.00769114,5.262155
Kepler-350 b,39.70611111111111,19.02796944406298,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0136211,11.189562
Kepler-534 b,49.54011111100515,19.76123611132304,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.05,0,0,0,0,0.0169068,15.95994513
Kepler-351 c,42.65788055578867,19.09684999995761,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0303861,57.24809
Kepler-840 b,49.45727777798971,19.76715833332803,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.04,0,0,0,0,1,2.49577962
Kepler-1003 b,44.87622222264608,19.46803055551317,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,1.11,0,0,0,0,0.0131362,3.55485691
Kepler-1553 b,39.02227777798971,19.46127777735392,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.85,0,0,0,0,0.00485109,4.24261881
Kepler-463 b,44.85791666666667,19.92913611094157,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.87,0,0,0,0,0.0277215,8.98101683
HD 47186 c,-27.6216583331426,6.602436111238267,0,,,0,,,0.99,0,0,0,0,0.348285,1353.6
Kepler-230 b,48.50586111121707,19.04789999961853,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0596201,32.625555
Kepler-242 c,41.80839999993642,19.10438055568271,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0147725,14.496481
Kepler-151 b,41.0232388888465,19.47751944435967,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0279223,15.228958
Kepler-1235 b,43.9539722222752,18.99353333367242,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.93,0,0,0,0,0.00123338,4.16055856
Kepler-1124 b,37.89127777788374,19.10628611087799,1,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,0,,Predicted,0.35,0,0,0,0,0.00688654,2.85234897
Kepler-60 b,42.265,19.26408277829488,1,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,0,,Predicted,1.11,0,1,0,0,0.0172607,7.1316185
GJ 676 A b,-51.63652499993642,17.50318055550257,0,,,0,,,0.71,0,0,0,0,4.89701,1056.8
Kepler-184 b,43.0747111108568,19.4634611108568,1,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,0,,Predicted,,0,0,0,0,0.0181008,10.687576
